FID,FeedTime,CowTag,CurrentCup,MaxCups,CurrentPeriod,MaxPeriods,CupDelay,PeriodDelay,FoodType
1,5/14/24 1:05,000000000840003250681666,1,5,1,6,40,7200,1
1,5/14/24 1:06,000000000840003250681666,2,5,1,6,40,7200,1
1,5/14/24 1:07,000000000840003250681666,3,5,1,6,40,7200,1
1,5/14/24 1:07,000000000840003250681999,1,5,1,6,40,7200,1
1,5/14/24 1:09,000000000840003250681999,2,5,1,6,40,7200,1
1,5/14/24 1:09,000000000840003250681999,3,5,1,6,40,7200,1
1,5/14/24 1:13,000000000840003250681999,4,5,1,6,40,7200,1
1,5/14/24 1:15,000000000840003250681999,5,5,1,6,40,7200,1
1,5/14/24 1:26,000000000840003250681666,4,5,1,6,40,7200,1
1,5/14/24 1:27,000000000840003250681666,5,5,1,6,40,7200,1
1,5/14/24 1:33,000000000840003250681666,1,5,1,6,40,7200,1
1,5/14/24 1:34,000000000840003250681666,2,5,1,6,40,7200,1
1,5/14/24 1:35,000000000840003250681666,3,5,1,6,40,7200,1
1,5/14/24 1:36,000000000840003250681666,4,5,1,6,40,7200,1
1,5/14/24 1:37,000000000840003250681666,5,5,1,6,40,7200,1
1,5/14/24 2:43,000000000840003250681222,1,5,1,6,40,7200,1
1,5/14/24 2:44,000000000840003250681222,2,5,1,6,40,7200,1
1,5/14/24 2:44,000000000840003250681222,3,5,1,6,40,7200,1
1,5/14/24 2:45,000000000840003250681222,4,5,1,6,40,7200,1
1,5/14/24 2:46,000000000840003250681222,5,5,1,6,40,7200,1
1,5/14/24 2:47,000000000840003250681333,1,5,2,6,40,7200,1
1,5/14/24 2:48,000000000840003250681333,2,5,2,6,40,7200,1
1,5/14/24 2:49,000000000840003250681333,3,5,2,6,40,7200,1
1,5/14/24 2:50,000000000840003250681333,4,5,2,6,40,7200,1
1,5/14/24 2:51,000000000840003250681333,5,5,2,6,40,7200,1
1,5/14/24 3:01,000000000840003234513777,1,5,1,6,40,7200,1
1,5/14/24 3:02,000000000840003234513777,2,5,1,6,40,7200,1
1,5/14/24 3:02,000000000840003234513777,3,5,1,6,40,7200,1
1,5/14/24 3:23,000000000840003234513777,4,5,1,6,40,7200,1
1,5/14/24 3:24,000000000840003234513777,5,5,1,6,40,7200,1
1,5/14/24 3:37,000000000840003250681555,1,5,1,6,40,7200,1
1,5/14/24 3:39,000000000840003250681555,2,5,1,6,40,7200,1
1,5/14/24 3:41,000000000840003250681555,3,5,1,6,40,7200,1
1,5/14/24 3:43,000000000840003250681555,4,5,1,6,40,7200,1
1,5/14/24 3:44,000000000840003250681555,5,5,1,6,40,7200,1
1,5/14/24 3:49,000000000840003250681222,1,5,1,6,40,7200,1
1,5/14/24 3:51,000000000840003250681222,2,5,1,6,40,7200,1
1,5/14/24 3:52,000000000840003250681222,3,5,1,6,40,7200,1
1,5/14/24 4:04,000000000840003250681666,1,5,2,6,40,7200,1
1,5/14/24 4:05,000000000840003250681333,1,5,2,6,40,7200,1
1,5/14/24 4:06,000000000840003250681666,2,5,2,6,40,7200,1
1,5/14/24 4:07,000000000840003250681666,3,5,2,6,40,7200,1
1,5/14/24 4:07,000000000840003250681666,4,5,2,6,40,7200,1
1,5/14/24 4:08,000000000840003250681666,5,5,2,6,40,7200,1
1,5/14/24 4:11,000000000840003250681333,2,5,2,6,40,7200,1
1,5/14/24 4:15,000000000840003250681333,3,5,2,6,40,7200,1
1,5/14/24 4:16,000000000840003250681333,4,5,2,6,40,7200,1
1,5/14/24 4:16,000000000840003250681333,5,5,2,6,40,7200,1
1,5/14/24 4:27,000000000840003250681666,1,5,2,6,40,7200,1
1,5/14/24 4:28,000000000840003250681666,2,5,2,6,40,7200,1
1,5/14/24 4:29,000000000840003250681666,3,5,2,6,40,7200,1
1,5/14/24 4:30,000000000840003250681666,4,5,2,6,40,7200,1
1,5/14/24 5:20,000000000840003250681666,5,5,2,6,40,7200,1
1,5/14/24 5:36,000000000840003234513888,1,5,2,6,40,7200,1
1,5/14/24 5:37,000000000840003234513888,2,5,2,6,40,7200,1
1,5/14/24 5:38,000000000840003234513888,3,5,2,6,40,7200,1
1,5/14/24 5:40,000000000840003234513888,4,5,2,6,40,7200,1
1,5/14/24 5:42,000000000840003234513888,5,5,2,6,40,7200,1
1,5/14/24 5:43,000000000840003250681333,1,5,3,6,40,7200,1
1,5/14/24 5:44,000000000840003250681333,2,5,3,6,40,7200,1
1,5/14/24 5:44,000000000840003250681333,3,5,3,6,40,7200,1
1,5/14/24 5:45,000000000840003250681333,4,5,3,6,40,7200,1
1,5/14/24 5:46,000000000840003250681333,5,5,3,6,40,7200,1
1,5/14/24 5:48,000000000840003250681222,1,5,2,6,40,7200,1
1,5/14/24 5:50,000000000840003250681999,1,5,2,6,40,7200,1
1,5/14/24 5:51,000000000840003250681999,2,5,2,6,40,7200,1
1,5/14/24 5:52,000000000840003250681999,3,5,2,6,40,7200,1
1,5/14/24 5:53,000000000840003250681999,4,5,2,6,40,7200,1
1,5/14/24 5:53,000000000840003250681999,5,5,2,6,40,7200,1
1,5/14/24 6:08,000000000840003250681333,1,5,1,6,40,7200,1
1,5/14/24 6:09,000000000840003250681555,1,5,2,6,40,7200,1
1,5/14/24 6:40,000000000840003250681222,2,5,2,6,40,7200,1
1,5/14/24 6:41,000000000840003250681222,3,5,2,6,40,7200,1
1,5/14/24 6:41,000000000840003250681222,4,5,2,6,40,7200,1
1,5/14/24 6:42,000000000840003250681222,5,5,2,6,40,7200,1
1,5/14/24 7:05,000000000840003250681333,2,5,1,6,40,7200,1
1,5/14/24 7:08,000000000840003250681333,3,5,1,6,40,7200,1
1,5/14/24 7:34,000000000840003250681777,1,5,1,6,40,7200,1
1,5/14/24 7:35,000000000840003250681777,2,5,1,6,40,7200,1
1,5/14/24 7:36,000000000840003250681555,1,5,2,6,40,7200,1
1,5/14/24 7:37,000000000840003250681555,2,5,2,6,40,7200,1
1,5/14/24 8:14,000000000840003250681666,1,5,2,6,40,7200,1
1,5/14/24 8:15,000000000840003250681666,2,5,2,6,40,7200,1
1,5/14/24 8:16,000000000840003250681666,3,5,2,6,40,7200,1
1,5/14/24 8:17,000000000840003250681666,1,5,3,6,40,7200,1
1,5/14/24 8:17,000000000840003250681666,2,5,3,6,40,7200,1
1,5/14/24 8:19,000000000840003250681999,1,5,3,6,40,7200,1
1,5/14/24 8:19,000000000840003250681999,2,5,3,6,40,7200,1
1,5/14/24 8:20,000000000840003250681999,3,5,3,6,40,7200,1
1,5/14/24 8:21,000000000840003250681999,4,5,3,6,40,7200,1
1,5/14/24 8:22,000000000840003250681999,5,5,3,6,40,7200,1
1,5/14/24 8:24,000000000840003234513777,1,5,2,6,40,7200,1
1,5/14/24 8:24,000000000840003234513777,2,5,2,6,40,7200,1
1,5/14/24 8:25,000000000840003250681666,4,5,2,6,40,7200,1
1,5/14/24 8:26,000000000840003250681666,5,5,2,6,40,7200,1
1,5/14/24 8:28,000000000840003234513777,3,5,2,6,40,7200,1
1,5/14/24 8:29,000000000840003234513777,4,5,2,6,40,7200,1
1,5/14/24 8:30,000000000840003234513777,5,5,2,6,40,7200,1
1,5/14/24 8:41,000000000840003250681555,3,5,2,6,40,7200,1
1,5/14/24 8:48,000000000840003250681777,3,5,1,6,40,7200,1
1,5/14/24 8:50,000000000840003250681666,1,5,3,6,40,7200,1
1,5/14/24 8:51,000000000840003250681666,2,5,3,6,40,7200,1
1,5/14/24 8:51,000000000840003250681555,1,5,1,6,40,7200,1
1,5/14/24 8:51,000000000840003250681222,1,5,3,6,40,7200,1
1,5/14/24 8:53,000000000840003250681222,2,5,3,6,40,7200,1
1,5/14/24 8:53,000000000840003250681222,3,5,3,6,40,7200,1
1,5/14/24 8:54,000000000840003250681555,2,5,1,6,40,7200,1
1,5/14/24 8:55,000000000840003250681555,3,5,1,6,40,7200,1
1,5/14/24 8:56,000000000840003250681555,4,5,1,6,40,7200,1
1,5/14/24 8:57,000000000840003250681333,1,5,4,6,40,7200,1
1,5/14/24 8:57,000000000840003250681333,2,5,4,6,40,7200,1
1,5/14/24 8:58,000000000840003250681333,3,5,4,6,40,7200,1
1,5/14/24 8:59,000000000840003250681333,4,5,4,6,40,7200,1
1,5/14/24 9:00,000000000840003250681333,5,5,4,6,40,7200,1
1,5/14/24 9:02,000000000840003234513888,1,5,3,6,40,7200,1
1,5/14/24 9:03,000000000840003234513888,2,5,3,6,40,7200,1
1,5/14/24 9:04,000000000840003234513888,3,5,3,6,40,7200,1
1,5/14/24 9:04,000000000840003234513888,4,5,3,6,40,7200,1
1,5/14/24 9:05,000000000840003234513888,5,5,3,6,40,7200,1
1,5/14/24 9:07,000000000840003250681666,3,5,3,6,40,7200,1
1,5/14/24 9:08,000000000840003250681666,4,5,3,6,40,7200,1
1,5/14/24 9:09,000000000840003250681666,5,5,3,6,40,7200,1
1,5/14/24 9:21,000000000840003250681777,1,5,1,6,40,7200,1
1,5/14/24 9:22,000000000840003250681222,4,5,3,6,40,7200,1
1,5/14/24 9:23,000000000840003250681222,5,5,3,6,40,7200,1
1,5/14/24 9:29,000000000840003250681222,1,5,2,6,40,7200,1
1,5/14/24 10:45,000000000840003250681666,1,5,4,6,40,7200,1
1,5/14/24 10:46,000000000840003250681666,2,5,4,6,40,7200,1
1,5/14/24 10:47,000000000840003250681666,3,5,4,6,40,7200,1
1,5/14/24 10:47,000000000840003250681333,1,5,3,6,40,7200,1
1,5/14/24 10:49,000000000840003250681666,4,5,4,6,40,7200,1
1,5/14/24 10:50,000000000840003250681666,5,5,4,6,40,7200,1
1,5/14/24 10:57,000000000840003250681555,1,5,3,6,40,7200,1
1,5/14/24 10:57,000000000840003250681555,2,5,3,6,40,7200,1
1,5/14/24 10:58,000000000840003250681555,3,5,3,6,40,7200,1
1,5/14/24 10:59,000000000840003250681555,4,5,3,6,40,7200,1
1,5/14/24 11:00,000000000840003250681555,5,5,3,6,40,7200,1
1,5/14/24 11:10,000000000840003218921444,1,5,1,6,40,7200,1
1,5/14/24 11:12,000000000840003250681333,1,5,5,6,40,7200,1
1,5/14/24 11:13,000000000840003250681333,2,5,5,6,40,7200,1
1,5/14/24 11:13,000000000840003250681333,3,5,5,6,40,7200,1
1,5/14/24 11:14,000000000840003250681333,4,5,5,6,40,7200,1
1,5/14/24 11:15,000000000840003250681333,5,5,5,6,40,7200,1
1,5/14/24 11:19,000000000840003250681333,2,5,3,6,40,7200,1
1,5/14/24 11:20,000000000840003250681333,3,5,3,6,40,7200,1
1,5/14/24 11:20,000000000840003250681333,4,5,3,6,40,7200,1
1,5/14/24 12:07,000000000840003250681222,1,5,4,6,40,7200,1
1,5/14/24 12:09,000000000840003250681222,2,5,4,6,40,7200,1
1,5/14/24 12:17,000000000840003250681999,1,5,4,6,40,7200,1
1,5/14/24 12:17,000000000840003250681999,2,5,4,6,40,7200,1
1,5/14/24 12:18,000000000840003250681999,3,5,4,6,40,7200,1
1,5/14/24 12:19,000000000840003250681999,4,5,4,6,40,7200,1
1,5/14/24 12:20,000000000840003250681999,5,5,4,6,40,7200,1
1,5/14/24 12:31,000000000840003250681555,1,5,2,6,40,7200,1
1,5/14/24 12:34,000000000840003250681666,1,5,1,6,40,7200,1
1,5/14/24 12:37,000000000840003234513888,1,5,4,6,40,7200,1
1,5/14/24 12:37,000000000840003234513888,2,5,4,6,40,7200,1
1,5/14/24 12:39,000000000840003234513888,3,5,4,6,40,7200,1
1,5/14/24 12:56,000000000840003250681222,3,5,4,6,40,7200,1
1,5/14/24 12:57,000000000840003250681222,4,5,4,6,40,7200,1
1,5/14/24 12:58,000000000840003250681222,5,5,4,6,40,7200,1
1,5/14/24 13:05,000000000840003234513777,1,5,3,6,40,7200,1
1,5/14/24 13:06,000000000840003234513777,2,5,3,6,40,7200,1
1,5/14/24 13:07,000000000840003234513777,3,5,3,6,40,7200,1
1,5/14/24 13:08,000000000840003234513777,4,5,3,6,40,7200,1
1,5/14/24 13:08,000000000840003234513777,5,5,3,6,40,7200,1
1,5/14/24 13:19,000000000840003250681555,1,5,4,6,40,7200,1
1,5/14/24 13:20,000000000840003250681666,1,5,5,6,40,7200,1
1,5/14/24 13:21,000000000840003250681555,2,5,4,6,40,7200,1
1,5/14/24 13:31,000000000840003250681777,1,5,2,6,40,7200,1
1,5/14/24 13:32,000000000840003250681666,2,5,5,6,40,7200,1
1,5/14/24 13:33,000000000840003250681666,3,5,5,6,40,7200,1
1,5/14/24 13:34,000000000840003250681666,4,5,5,6,40,7200,1
1,5/14/24 13:35,000000000840003250681666,5,5,5,6,40,7200,1
1,5/14/24 13:40,000000000840003250681777,2,5,2,6,40,7200,1
1,5/14/24 13:40,000000000840003250681777,3,5,2,6,40,7200,1
1,5/14/24 14:09,000000000840003250681777,4,5,2,6,40,7200,1
1,5/14/24 14:10,000000000840003250681777,5,5,2,6,40,7200,1
1,5/14/24 14:18,000000000840003250681666,1,5,4,6,40,7200,1
1,5/14/24 14:19,000000000840003250681666,2,5,4,6,40,7200,1
1,5/14/24 14:19,000000000840003250681666,3,5,4,6,40,7200,1
1,5/14/24 14:20,000000000840003250681666,4,5,4,6,40,7200,1
1,5/14/24 14:21,000000000840003250681666,5,5,4,6,40,7200,1
1,5/14/24 14:24,000000000840003250681333,1,5,6,6,40,7200,1
1,5/14/24 14:25,000000000840003250681333,2,5,6,6,40,7200,1
1,5/14/24 14:25,000000000840003250681333,3,5,6,6,40,7200,1
1,5/14/24 14:26,000000000840003250681333,4,5,6,6,40,7200,1
1,5/14/24 14:28,000000000840003250681666,1,5,3,6,40,7200,1
1,5/14/24 14:29,000000000840003250681666,2,5,3,6,40,7200,1
1,5/14/24 14:29,000000000840003250681666,3,5,3,6,40,7200,1
1,5/14/24 14:31,000000000840003250681333,5,5,6,6,40,7200,1
1,5/14/24 14:32,000000000840003250681666,4,5,3,6,40,7200,1
1,5/14/24 14:35,000000000840003250681666,5,5,3,6,40,7200,1
1,5/14/24 14:49,000000000840003250681444,1,5,1,6,40,7200,1
1,5/14/24 14:49,000000000840003250681555,3,5,4,6,40,7200,1
1,5/14/24 14:50,000000000840003250681555,4,5,4,6,40,7200,1
1,5/14/24 14:51,000000000840003250681555,5,5,4,6,40,7200,1
1,5/14/24 14:55,000000000840003250681555,1,5,3,6,40,7200,1
1,5/14/24 14:56,000000000840003250681555,2,5,3,6,40,7200,1
1,5/14/24 14:57,000000000840003250681555,3,5,3,6,40,7200,1
1,5/14/24 14:57,000000000840003250681555,4,5,3,6,40,7200,1
1,5/14/24 14:58,000000000840003250681555,5,5,3,6,40,7200,1
1,5/14/24 15:02,000000000840003250681222,1,5,1,6,40,7200,1
1,5/14/24 15:03,000000000840003250681222,2,5,1,6,40,7200,1
1,5/14/24 15:05,000000000840003250681222,3,5,1,6,40,7200,1
1,5/14/24 15:06,000000000840003250681222,4,5,1,6,40,7200,1
1,5/14/24 15:07,000000000840003250681222,5,5,1,6,40,7200,1
1,5/14/24 15:33,000000000840003234513777,1,5,4,6,40,7200,1
1,5/14/24 15:33,000000000840003234513777,2,5,4,6,40,7200,1
1,5/14/24 15:34,000000000840003234513777,3,5,4,6,40,7200,1
1,5/14/24 15:35,000000000840003234513777,4,5,4,6,40,7200,1
1,5/14/24 15:36,000000000840003234513777,5,5,4,6,40,7200,1
1,5/14/24 16:34,000000000840003250681222,1,5,3,6,40,7200,1
1,5/14/24 16:36,000000000840003250681999,1,5,5,6,40,7200,1
1,5/14/24 16:37,000000000840003250681999,2,5,5,6,40,7200,1
1,5/14/24 16:37,000000000840003250681999,3,5,5,6,40,7200,1
1,5/14/24 16:38,000000000840003250681999,4,5,5,6,40,7200,1
1,5/14/24 16:39,000000000840003250681999,5,5,5,6,40,7200,1
1,5/14/24 17:01,000000000840003250681999,1,5,1,6,40,7200,1
1,5/14/24 17:02,000000000840003250681999,2,5,1,6,40,7200,1
1,5/14/24 17:08,000000000840003250681666,1,5,5,6,40,7200,1
1,5/14/24 17:09,000000000840003250681666,2,5,5,6,40,7200,1
1,5/14/24 17:10,000000000840003250681666,3,5,5,6,40,7200,1
1,5/14/24 17:11,000000000840003250681666,4,5,5,6,40,7200,1
1,5/14/24 17:13,000000000840003250681666,5,5,5,6,40,7200,1
1,5/14/24 17:17,000000000840003250681999,3,5,1,6,40,7200,1
1,5/14/24 17:18,000000000840003250681999,4,5,1,6,40,7200,1
1,5/14/24 17:24,000000000840003250681777,1,5,2,6,40,7200,1
1,5/14/24 17:25,000000000840003250681777,2,5,2,6,40,7200,1
1,5/14/24 17:26,000000000840003250681777,3,5,2,6,40,7200,1
1,5/14/24 17:26,000000000840003250681777,4,5,2,6,40,7200,1
1,5/14/24 17:27,000000000840003250681777,5,5,2,6,40,7200,1
1,5/14/24 17:35,000000000840003250681555,1,5,5,6,40,7200,1
1,5/14/24 17:36,000000000840003250681555,2,5,5,6,40,7200,1
1,5/14/24 17:37,000000000840003250681555,3,5,5,6,40,7200,1
1,5/14/24 17:38,000000000840003250681555,4,5,5,6,40,7200,1
1,5/14/24 17:38,000000000840003250681555,5,5,5,6,40,7200,1
1,5/14/24 18:02,000000000840003234513888,1,5,5,6,40,7200,1
1,5/14/24 18:03,000000000840003234513888,2,5,5,6,40,7200,1
1,5/14/24 18:04,000000000840003234513888,3,5,5,6,40,7200,1
1,5/14/24 18:05,000000000840003234513888,4,5,5,6,40,7200,1
1,5/14/24 18:11,000000000840003234513888,5,5,5,6,40,7200,1
1,5/14/24 19:00,000000000840003250681111,1,5,1,6,40,7200,1
1,5/14/24 19:41,000000000840003250681222,1,5,4,6,40,7200,1
1,5/14/24 19:44,000000000840003250681111,2,5,1,6,40,7200,1
1,5/14/24 19:45,000000000840003250681222,1,5,5,6,40,7200,1
1,5/14/24 19:46,000000000840003250681222,2,5,5,6,40,7200,1
1,5/14/24 19:49,000000000840003250681555,1,5,6,6,40,7200,1
1,5/14/24 19:50,000000000840003250681555,2,5,6,6,40,7200,1
1,5/14/24 19:51,000000000840003234513777,1,5,5,6,40,7200,1
1,5/14/24 19:52,000000000840003234513777,2,5,5,6,40,7200,1
1,5/14/24 19:52,000000000840003234513777,3,5,5,6,40,7200,1
1,5/14/24 19:53,000000000840003234513777,4,5,5,6,40,7200,1
1,5/14/24 19:54,000000000840003234513777,5,5,5,6,40,7200,1
1,5/14/24 19:55,000000000840003250681555,3,5,6,6,40,7200,1
1,5/14/24 19:56,000000000840003250681555,4,5,6,6,40,7200,1
1,5/14/24 19:57,000000000840003250681222,3,5,5,6,40,7200,1
1,5/14/24 19:57,000000000840003250681222,4,5,5,6,40,7200,1
1,5/14/24 19:58,000000000840003250681222,5,5,5,6,40,7200,1
1,5/14/24 20:05,000000000840003250681555,5,5,6,6,40,7200,1
1,5/14/24 20:30,000000000840003250681888,1,5,1,6,40,7200,1
1,5/14/24 20:31,000000000840003250681888,2,5,1,6,40,7200,1
1,5/14/24 20:37,000000000840003250681888,3,5,1,6,40,7200,1
1,5/14/24 20:40,000000000840003250681888,4,5,1,6,40,7200,1
1,5/14/24 20:40,000000000840003250681222,1,5,2,6,40,7200,1
1,5/14/24 20:41,000000000840003250681222,2,5,2,6,40,7200,1
1,5/14/24 20:42,000000000840003250681222,3,5,2,6,40,7200,1
1,5/14/24 20:43,000000000840003250681222,4,5,2,6,40,7200,1
1,5/14/24 20:43,000000000840003250681222,5,5,2,6,40,7200,1
1,5/14/24 20:47,000000000840003250681888,5,5,1,6,40,7200,1
1,5/14/24 20:51,000000000840003250681777,1,5,3,6,40,7200,1
1,5/14/24 20:51,000000000840003250681777,2,5,3,6,40,7200,1
1,5/14/24 20:52,000000000840003250681777,3,5,3,6,40,7200,1
1,5/14/24 20:53,000000000840003250681777,4,5,3,6,40,7200,1
1,5/14/24 20:54,000000000840003250681777,5,5,3,6,40,7200,1
1,5/14/24 21:02,000000000840003250681999,1,5,6,6,40,7200,1
1,5/14/24 21:03,000000000840003250681999,2,5,6,6,40,7200,1
1,5/14/24 21:04,000000000840003250681999,3,5,6,6,40,7200,1
1,5/14/24 21:05,000000000840003250681999,4,5,6,6,40,7200,1
1,5/14/24 21:05,000000000840003250681999,5,5,6,6,40,7200,1
1,5/14/24 21:27,000000000840003250681999,1,5,2,6,40,7200,1
1,5/14/24 21:28,000000000840003250681999,2,5,2,6,40,7200,1
1,5/14/24 21:29,000000000840003250681999,3,5,2,6,40,7200,1
1,5/14/24 21:48,000000000840003250681666,1,5,6,6,40,7200,1
1,5/14/24 21:49,000000000840003250681666,2,5,6,6,40,7200,1
1,5/14/24 21:50,000000000840003234513888,1,5,6,6,40,7200,1
1,5/14/24 21:51,000000000840003234513888,2,5,6,6,40,7200,1
1,5/14/24 21:52,000000000840003250681666,3,5,6,6,40,7200,1
1,5/14/24 21:53,000000000840003234513888,3,5,6,6,40,7200,1
1,5/14/24 21:53,000000000840003250681666,4,5,6,6,40,7200,1
1,5/14/24 21:54,000000000840003250681666,5,5,6,6,40,7200,1
1,5/14/24 21:55,000000000840003234513888,4,5,6,6,40,7200,1
1,5/14/24 21:56,000000000840003234513888,5,5,6,6,40,7200,1
1,5/14/24 22:03,000000000840003250681555,1,5,3,6,40,7200,1
1,5/14/24 22:04,000000000840003250681555,2,5,3,6,40,7200,1
1,5/14/24 22:05,000000000840003250681555,3,5,3,6,40,7200,1
1,5/14/24 22:21,000000000840003250681555,4,5,3,6,40,7200,1
1,5/14/24 22:24,000000000840003250681555,5,5,3,6,40,7200,1
1,5/14/24 22:35,000000000840003250681222,1,5,5,6,40,7200,1
1,5/14/24 22:36,000000000840003250681222,2,5,5,6,40,7200,1
1,5/14/24 22:37,000000000840003250681222,3,5,5,6,40,7200,1
1,5/14/24 22:38,000000000840003250681222,4,5,5,6,40,7200,1
1,5/14/24 22:39,000000000840003250681666,1,5,4,6,40,7200,1
1,5/14/24 22:43,000000000840003250681222,5,5,5,6,40,7200,1
1,5/14/24 22:48,000000000840003250681666,1,5,6,6,40,7200,1
1,5/14/24 22:48,000000000840003250681666,2,5,6,6,40,7200,1
1,5/14/24 22:49,000000000840003250681666,3,5,6,6,40,7200,1
1,5/14/24 22:58,000000000840003250681666,2,5,4,6,40,7200,1
1,5/14/24 22:59,000000000840003250681666,4,5,6,6,40,7200,1
1,5/14/24 23:00,000000000840003250681666,5,5,6,6,40,7200,1
1,5/14/24 23:01,000000000840003250681666,3,5,4,6,40,7200,1
1,5/14/24 23:01,000000000840003250681666,4,5,4,6,40,7200,1
1,5/14/24 23:20,000000000840003250681777,1,5,4,6,40,7200,1
1,5/14/24 23:20,000000000840003250681222,1,5,3,6,40,7200,1
1,5/14/24 23:21,000000000840003250681222,2,5,3,6,40,7200,1
1,5/14/24 23:22,000000000840003250681222,3,5,3,6,40,7200,1
1,5/14/24 23:22,000000000840003250681222,4,5,3,6,40,7200,1
1,5/14/24 23:23,000000000840003250681222,5,5,3,6,40,7200,1
1,5/14/24 23:28,000000000840003250681222,1,5,6,6,40,7200,1
1,5/14/24 23:29,000000000840003250681222,2,5,6,6,40,7200,1
1,5/14/24 23:31,000000000840003250681222,3,5,6,6,40,7200,1
1,5/14/24 23:39,000000000840003250681333,1,5,4,6,40,7200,1
1,5/14/24 23:40,000000000840003250681333,2,5,4,6,40,7200,1
1,5/14/24 23:55,000000000840003250681444,1,5,2,6,40,7200,1
1,5/14/24 23:58,000000000840003250681555,1,5,4,6,40,7200,1
1,5/14/24 23:59,000000000840003250681555,2,5,4,6,40,7200,1
1,5/15/24 0:00,000000000840003250681555,1,5,1,6,40,7200,1
1,5/15/24 0:00,000000000840003250681555,2,5,1,6,40,7200,1
1,5/15/24 0:01,000000000840003250681555,3,5,1,6,40,7200,1
1,5/15/24 0:02,000000000840003250681222,1,5,1,6,40,7200,1
1,5/15/24 0:03,000000000840003250681222,2,5,1,6,40,7200,1
1,5/15/24 0:03,000000000840003250681222,3,5,1,6,40,7200,1
1,5/15/24 0:04,000000000840003250681222,4,5,1,6,40,7200,1
1,5/15/24 0:05,000000000840003250681222,5,5,1,6,40,7200,1
1,5/15/24 0:25,000000000840003250681666,1,5,1,6,40,7200,1
1,5/15/24 0:26,000000000840003250681666,2,5,1,6,40,7200,1
1,5/15/24 0:26,000000000840003250681666,3,5,1,6,40,7200,1
1,5/15/24 0:27,000000000840003250681666,4,5,1,6,40,7200,1
1,5/15/24 0:28,000000000840003250681666,5,5,1,6,40,7200,1
1,5/15/24 0:39,000000000840003250681666,1,5,1,6,40,7200,1
1,5/15/24 0:40,000000000840003250681666,2,5,1,6,40,7200,1
1,5/15/24 0:41,000000000840003250681666,3,5,1,6,40,7200,1
1,5/15/24 0:42,000000000840003250681666,4,5,1,6,40,7200,1
1,5/15/24 0:43,000000000840003250681666,5,5,1,6,40,7200,1
1,5/15/24 1:12,000000000840003250681333,1,5,1,6,40,7200,1
1,5/15/24 1:13,000000000840003250681333,2,5,1,6,40,7200,1
1,5/15/24 1:13,000000000840003250681333,3,5,1,6,40,7200,1
1,5/15/24 1:14,000000000840003250681333,4,5,1,6,40,7200,1
1,5/15/24 1:15,000000000840003250681333,5,5,1,6,40,7200,1
1,5/15/24 1:16,000000000840003250681222,1,5,1,6,40,7200,1
1,5/15/24 1:18,000000000840003250681222,2,5,1,6,40,7200,1
1,5/15/24 1:19,000000000840003250681222,3,5,1,6,40,7200,1
1,5/15/24 1:20,000000000840003250681222,4,5,1,6,40,7200,1
1,5/15/24 1:24,000000000840003250681222,5,5,1,6,40,7200,1
1,5/15/24 1:26,000000000840003250681999,1,5,1,6,40,7200,1
1,5/15/24 1:27,000000000840003250681999,2,5,1,6,40,7200,1
1,5/15/24 1:30,000000000840003250681999,3,5,1,6,40,7200,1
1,5/15/24 1:36,000000000840003250681666,1,5,1,6,40,7200,1
1,5/15/24 1:36,000000000840003250681666,2,5,1,6,40,7200,1
1,5/15/24 2:01,000000000840003250681555,1,5,1,6,40,7200,1
1,5/15/24 2:01,000000000840003250681555,2,5,1,6,40,7200,1
1,5/15/24 2:02,000000000840003250681555,3,5,1,6,40,7200,1
1,5/15/24 2:03,000000000840003250681555,4,5,1,6,40,7200,1
1,5/15/24 2:04,000000000840003250681555,5,5,1,6,40,7200,1
1,5/15/24 3:09,000000000840003250681777,1,5,1,6,40,7200,1
1,5/15/24 3:10,000000000840003250681777,2,5,1,6,40,7200,1
1,5/15/24 3:11,000000000840003250681777,3,5,1,6,40,7200,1
1,5/15/24 3:12,000000000840003250681777,4,5,1,6,40,7200,1
1,5/15/24 3:13,000000000840003250681777,5,5,1,6,40,7200,1
1,5/15/24 3:57,000000000840003250681222,1,5,2,6,40,7200,1
1,5/15/24 3:58,000000000840003250681222,2,5,2,6,40,7200,1
1,5/15/24 3:59,000000000840003250681222,3,5,2,6,40,7200,1
1,5/15/24 4:00,000000000840003250681222,4,5,2,6,40,7200,1
1,5/15/24 4:01,000000000840003250681222,5,5,2,6,40,7200,1
1,5/15/24 4:13,000000000840003250681666,1,5,2,6,40,7200,1
1,5/15/24 4:14,000000000840003250681666,2,5,2,6,40,7200,1
1,5/15/24 4:14,000000000840003250681666,3,5,2,6,40,7200,1
1,5/15/24 4:15,000000000840003250681666,4,5,2,6,40,7200,1
1,5/15/24 4:16,000000000840003250681666,5,5,2,6,40,7200,1
1,5/15/24 4:28,000000000840003250681333,1,5,2,6,40,7200,1
1,5/15/24 4:28,000000000840003250681333,2,5,2,6,40,7200,1
1,5/15/24 4:29,000000000840003250681333,3,5,2,6,40,7200,1
1,5/15/24 4:30,000000000840003250681333,4,5,2,6,40,7200,1
1,5/15/24 4:31,000000000840003250681333,5,5,2,6,40,7200,1
1,5/15/24 4:33,000000000840003250681666,1,5,2,6,40,7200,1
1,5/15/24 4:34,000000000840003250681666,2,5,2,6,40,7200,1
1,5/15/24 4:35,000000000840003250681666,3,5,2,6,40,7200,1
